"source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1918","MONTHLY","08","08","AUG","","2012-01-01 00:00:00.000","1.88",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1918","MONTHLY","09","09","SEP","","2012-01-01 00:00:00.000","1.83",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1918","MONTHLY","10","10","OCT","","2012-01-01 00:00:00.000","1.7",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1918","MONTHLY","11","11","NOV","","2012-01-01 00:00:00.000","1.64",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1918","MONTHLY","12","12","DEC","","2012-01-01 00:00:00.000","1.63",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","01","01","JAN","","2012-01-01 00:00:00.000","1.01",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","02","02","FEB","","2012-01-01 00:00:00.000","1.02",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","03","03","MAR","","2012-01-01 00:00:00.000","1.12",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","04","04","APR","","2012-01-01 00:00:00.000","1.3",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","05","05","MAY","","2012-01-01 00:00:00.000","1.48",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","06","06","JUN","","2012-01-01 00:00:00.000","1.61",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","07","07","JUL","","2012-01-01 00:00:00.000","1.78",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","08","08","AUG","","2012-01-01 00:00:00.000","1.84",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","09","09","SEP","","2012-01-01 00:00:00.000","1.7",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","10","10","OCT","","2012-01-01 00:00:00.000","1.54",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","11","11","NOV","","2012-01-01 00:00:00.000","1.48",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1917","MONTHLY","12","12","DEC","","2012-01-01 00:00:00.000","1.5",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","01","01","JAN","","2012-01-01 00:00:00.000","0.68",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","02","02","FEB","","2012-01-01 00:00:00.000","0.72",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","03","03","MAR","","2012-01-01 00:00:00.000","0.78",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","04","04","APR","","2012-01-01 00:00:00.000","0.79",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","05","05","MAY","","2012-01-01 00:00:00.000","0.77",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","06","06","JUN","","2012-01-01 00:00:00.000","0.76",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","07","07","JUL","","2012-01-01 00:00:00.000","0.78",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","08","08","AUG","","2012-01-01 00:00:00.000","0.82",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","09","09","SEP","","2012-01-01 00:00:00.000","0.83",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","10","10","OCT","","2012-01-01 00:00:00.000","0.82",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","11","11","NOV","","2012-01-01 00:00:00.000","0.88",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1916","MONTHLY","12","12","DEC","","2012-01-01 00:00:00.000","0.99",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","01","01","JAN","","2012-01-01 00:00:00.000","0.86",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","02","02","FEB","","2012-01-01 00:00:00.000","0.86",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","03","03","MAR","","2012-01-01 00:00:00.000","0.9",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","04","04","APR","","2012-01-01 00:00:00.000","0.94",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","05","05","MAY","","2012-01-01 00:00:00.000","0.95",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","06","06","JUN","","2012-01-01 00:00:00.000","1",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","07","07","JUL","","2012-01-01 00:00:00.000","0.98",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","08","08","AUG","","2012-01-01 00:00:00.000","0.9",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","09","09","SEP","","2012-01-01 00:00:00.000","0.84",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","10","10","OCT","","2012-01-01 00:00:00.000","0.71",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","11","11","NOV","","2012-01-01 00:00:00.000","0.64",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1915","MONTHLY","12","12","DEC","","2012-01-01 00:00:00.000","0.66",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","01","01","JAN","","2012-01-01 00:00:00.000","0.76",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","02","02","FEB","","2012-01-01 00:00:00.000","0.77",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","03","03","MAR","","2012-01-01 00:00:00.000","0.78",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","04","04","APR","","2012-01-01 00:00:00.000","0.79",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","05","05","MAY","","2012-01-01 00:00:00.000","0.84",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","06","06","JUN","","2012-01-01 00:00:00.000","0.89",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","07","07","JUL","","2012-01-01 00:00:00.000","0.9",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","08","08","AUG","","2012-01-01 00:00:00.000","0.86",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","09","09","SEP","","2012-01-01 00:00:00.000","0.86",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","10","10","OCT","","2012-01-01 00:00:00.000","0.84",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","11","11","NOV","","2012-01-01 00:00:00.000","0.76",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1914","MONTHLY","12","12","DEC","","2012-01-01 00:00:00.000","0.82",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","01","01","JAN","","2012-01-01 00:00:00.000","0.72",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","02","02","FEB","","2012-01-01 00:00:00.000","0.72",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","03","03","MAR","","2012-01-01 00:00:00.000","0.77",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","04","04","APR","","2012-01-01 00:00:00.000","0.79",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","05","05","MAY","","2012-01-01 00:00:00.000","0.8",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","06","06","JUN","","2012-01-01 00:00:00.000","0.82",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","07","07","JUL","","2012-01-01 00:00:00.000","0.82",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","08","08","AUG","","2012-01-01 00:00:00.000","0.84",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","09","09","SEP","","2012-01-01 00:00:00.000","0.82",""
"SURVEY","CROPS","FIELD CROPS","CORN","ALL CLASSES","ALL PRODUCTION PRACTICES","GRAIN","PRICE RECEIVED","$ / BU","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA","","","","","","","","00000000","","","9000","UNITED STATES","LOUISIANA","1913","MONTHLY","10","10","OCT","","2012-01-01 00:00:00.000","0.82",""
